order_no,order_date,customer_id,channel,sku,qty_units
500155,2025-11-03,PHM-0133,Pharmacy,PH10236,7
500155,2025-11-03,PHM-0133,Pharmacy,PH10355,3
500156,2025-11-03,PHM-0134,Pharmacy,PH10311,5
500156,2025-11-03,PHM-0134,Pharmacy,PH10191,11
500156,2025-11-03,PHM-0134,Pharmacy,PH10293,2
500157,2025-11-03,PHM-0135,Pharmacy,PH10236,2
500158,2025-11-03,PHM-0136,Pharmacy,PH10112,7
500158,2025-11-03,PHM-0136,Pharmacy,PH10371,9
500159,2025-11-03,PHM-0137,Pharmacy,PH10020,10
500160,2025-11-03,PHM-0139,Pharmacy,PH10185,11
500161,2025-11-03,PHM-0140,Pharmacy,PH10079,10
500162,2025-11-03,PHM-0141,Pharmacy,PH10257,9
500163,2025-11-03,PHM-0142,Pharmacy,PH10245,12
500163,2025-11-03,PHM-0142,Pharmacy,PH10202,12
500163,2025-11-03,PHM-0142,Pharmacy,SG20016,4
500163,2025-11-03,PHM-0142,Pharmacy,PH10035,3
500164,2025-11-03,PHM-0145,Pharmacy,PH10200,11
500164,2025-11-03,PHM-0145,Pharmacy,PH10427,4
500164,2025-11-03,PHM-0145,Pharmacy,PH10364,3
500164,2025-11-03,PHM-0145,Pharmacy,PH10066,12
500165,2025-11-03,PHM-0146,Pharmacy,SG20041,5
500166,2025-11-03,PHM-0148,Pharmacy,PH10209,11
500166,2025-11-03,PHM-0148,Pharmacy,PH10281,8
500167,2025-11-03,PHM-0150,Pharmacy,PH10426,5
500168,2025-11-03,PHM-0151,Pharmacy,PH10197,7
500168,2025-11-03,PHM-0151,Pharmacy,PH10462,8
500168,2025-11-03,PHM-0151,Pharmacy,PH10465,6
500169,2025-11-03,PHM-0152,Pharmacy,PH10236,9
500169,2025-11-03,PHM-0152,Pharmacy,PH10253,11
500169,2025-11-03,PHM-0152,Pharmacy,PH10475,5
500170,2025-11-03,PHM-0153,Pharmacy,PH10313,2
500171,2025-11-03,PHM-0154,Pharmacy,PH10338,3
500171,2025-11-03,PHM-0154,Pharmacy,PH10334,9
500171,2025-11-03,PHM-0154,Pharmacy,PH10212,2
500172,2025-11-03,PHM-0156,Pharmacy,PH10338,2
500172,2025-11-03,PHM-0156,Pharmacy,PH10164,5
500173,2025-11-03,PHM-0157,Pharmacy,SG20014,8
500173,2025-11-03,PHM-0157,Pharmacy,PH10020,2
500174,2025-11-03,PHM-0158,Pharmacy,PH10209,3
500175,2025-11-03,PHM-0159,Pharmacy,PH10126,8
500175,2025-11-03,PHM-0159,Pharmacy,PH10270,7
500176,2025-11-03,PHM-0160,Pharmacy,PH10215,5
500177,2025-11-03,PHM-0164,Pharmacy,PH10176,2
500178,2025-11-03,PHM-0165,Pharmacy,PH10166,12
500178,2025-11-03,PHM-0165,Pharmacy,PH10162,12
500178,2025-11-03,PHM-0165,Pharmacy,PH10281,11
500179,2025-11-03,PHM-0166,Pharmacy,PH10256,5
500180,2025-11-03,PHM-0167,Pharmacy,SG20021,12
500180,2025-11-03,PHM-0167,Pharmacy,PH10309,5
500180,2025-11-03,PHM-0167,Pharmacy,PH10200,8
500181,2025-11-03,PHM-0168,Pharmacy,PH10496,6
500181,2025-11-03,PHM-0168,Pharmacy,PH10022,2
500182,2025-11-03,PHM-0169,Pharmacy,PH10248,12
500182,2025-11-03,PHM-0169,Pharmacy,SG20006,2
500183,2025-11-03,PHM-0170,Pharmacy,PH10311,4
500184,2025-11-03,PHM-0171,Pharmacy,SG20021,8
500185,2025-11-03,PHM-0172,Pharmacy,SG20016,4
500186,2025-11-03,PHM-0173,Pharmacy,PH10301,12
500187,2025-11-03,PHM-0174,Pharmacy,PH10034,10
500188,2025-11-03,PHM-0175,Pharmacy,SG20036,9
500189,2025-11-03,PHM-0176,Pharmacy,PH10311,10
500189,2025-11-03,PHM-0176,Pharmacy,PH10020,9
500190,2025-11-03,PHM-0177,Pharmacy,PH10388,2
500190,2025-11-03,PHM-0177,Pharmacy,PH10381,3
500191,2025-11-03,PHM-0178,Pharmacy,PH10232,10
500191,2025-11-03,PHM-0178,Pharmacy,PH10420,3
500191,2025-11-03,PHM-0178,Pharmacy,PH10339,3
500192,2025-11-03,PHM-0179,Pharmacy,PH10045,6
500192,2025-11-03,PHM-0179,Pharmacy,SG20041,2
500192,2025-11-03,PHM-0179,Pharmacy,PH10193,7
500192,2025-11-03,PHM-0179,Pharmacy,PH10311,8
500192,2025-11-03,PHM-0179,Pharmacy,PH10252,8
500193,2025-11-03,PHM-0181,Pharmacy,PH10338,4
500194,2025-11-03,PHM-0182,Pharmacy,PH10183,5
500194,2025-11-03,PHM-0182,Pharmacy,PH10257,10
500194,2025-11-03,PHM-0182,Pharmacy,PH10380,6
500195,2025-11-03,PHM-0183,Pharmacy,PH10056,8
500196,2025-11-03,PHM-0184,Pharmacy,PH10427,9
500196,2025-11-03,PHM-0184,Pharmacy,PH10190,10
500197,2025-11-03,PHM-0185,Pharmacy,PH10230,11
500198,2025-11-03,PHM-0186,Pharmacy,SG20016,2
500198,2025-11-03,PHM-0186,Pharmacy,PH10405,5
500199,2025-11-03,PHM-0187,Pharmacy,PH10257,10
500199,2025-11-03,PHM-0187,Pharmacy,PH10196,4
500199,2025-11-03,PHM-0187,Pharmacy,PH10280,4
500200,2025-11-03,PHM-0188,Pharmacy,PH10353,12
500200,2025-11-03,PHM-0188,Pharmacy,PH10335,5
500201,2025-11-03,PHM-0190,Pharmacy,SG20036,6
500201,2025-11-03,PHM-0190,Pharmacy,PH10049,3
500201,2025-11-03,PHM-0190,Pharmacy,PH10236,8
500201,2025-11-03,PHM-0190,Pharmacy,SG20041,7
500202,2025-11-03,PHM-0191,Pharmacy,PH10049,12
500203,2025-11-03,PHM-0192,Pharmacy,SG20016,12
500203,2025-11-03,PHM-0192,Pharmacy,PH10311,3
500204,2025-11-03,PHM-0193,Pharmacy,PH10457,3
500205,2025-11-03,PHM-0194,Pharmacy,PH10245,12
500205,2025-11-03,PHM-0194,Pharmacy,PH10465,3
500206,2025-11-03,PHM-0196,Pharmacy,PH10193,5
500206,2025-11-03,PHM-0196,Pharmacy,PH10150,9
500207,2025-11-03,PHM-0197,Pharmacy,PH10015,9
500207,2025-11-03,PHM-0197,Pharmacy,PH10197,4
500208,2025-11-03,PHM-0198,Pharmacy,SG20003,2
500208,2025-11-03,PHM-0198,Pharmacy,PH10382,9
500209,2025-11-03,PHM-0199,Pharmacy,SG20043,5
500209,2025-11-03,PHM-0199,Pharmacy,SG20016,5
500209,2025-11-03,PHM-0199,Pharmacy,PH10341,4
500209,2025-11-03,PHM-0199,Pharmacy,PH10015,9
500209,2025-11-03,PHM-0199,Pharmacy,SG20034,10
500210,2025-11-03,PHM-0200,Pharmacy,PH10060,6
500211,2025-11-03,PHM-0206,Pharmacy,PH10120,3
500212,2025-11-03,PHM-0207,Pharmacy,PH10206,7
500212,2025-11-03,PHM-0207,Pharmacy,PH10454,11
500212,2025-11-03,PHM-0207,Pharmacy,PH10035,12
500212,2025-11-03,PHM-0207,Pharmacy,PH10462,12
500213,2025-11-03,PHM-0211,Pharmacy,PH10206,3
500214,2025-11-03,PHM-0212,Pharmacy,PH10215,12
500215,2025-11-03,PHM-0213,Pharmacy,PH10052,8
500215,2025-11-03,PHM-0213,Pharmacy,PH10236,10
500216,2025-11-03,PHM-0214,Pharmacy,PH10045,12
500216,2025-11-03,PHM-0214,Pharmacy,PH10036,4
500216,2025-11-03,PHM-0214,Pharmacy,PH10307,9
500217,2025-11-03,PHM-0215,Pharmacy,PH10311,10
500217,2025-11-03,PHM-0215,Pharmacy,PH10257,7
500217,2025-11-03,PHM-0215,Pharmacy,PH10065,4
500218,2025-11-03,PHM-0216,Pharmacy,PH10246,9
500218,2025-11-03,PHM-0216,Pharmacy,SG20055,11
500219,2025-11-03,PHM-0219,Pharmacy,SG20016,9
500219,2025-11-03,PHM-0219,Pharmacy,PH10196,7
500220,2025-11-03,PHM-0220,Pharmacy,PH10444,10
500220,2025-11-03,PHM-0220,Pharmacy,PH10462,8
500220,2025-11-03,PHM-0220,Pharmacy,PH10219,12
500221,2025-11-03,PHM-0221,Pharmacy,PH10307,11
500221,2025-11-03,PHM-0221,Pharmacy,PH10364,10
500221,2025-11-03,PHM-0221,Pharmacy,PH10430,4
500221,2025-11-03,PHM-0221,Pharmacy,PH10018,12
500222,2025-11-03,PHM-0222,Pharmacy,PH10058,10
500223,2025-11-03,PHM-0223,Pharmacy,PH10308,8
500224,2025-11-03,PHM-0224,Pharmacy,SG20036,8
500224,2025-11-03,PHM-0224,Pharmacy,PH10420,11
500225,2025-11-03,PHM-0225,Pharmacy,SG20016,11
500225,2025-11-03,PHM-0225,Pharmacy,PH10095,4
500225,2025-11-03,PHM-0225,Pharmacy,PH10183,4
500225,2025-11-03,PHM-0225,Pharmacy,PH10496,4
500226,2025-11-03,PHM-0226,Pharmacy,PH10110,11
500227,2025-11-03,PHM-0228,Pharmacy,PH10461,4
500228,2025-11-03,PHM-0229,Pharmacy,PH10048,6
500228,2025-11-03,PHM-0229,Pharmacy,PH10308,9
500229,2025-11-03,PHM-0230,Pharmacy,SG20006,12
500230,2025-11-03,PHM-0231,Pharmacy,PH10528,4
500231,2025-11-03,PHM-0232,Pharmacy,PH10230,8
500231,2025-11-03,PHM-0232,Pharmacy,PH10365,3
500231,2025-11-03,PHM-0232,Pharmacy,PH10122,2
500232,2025-11-03,PHM-0233,Pharmacy,PH10250,6
500233,2025-11-03,PHM-0235,Pharmacy,PH10510,12
500234,2025-11-03,PHM-0236,Pharmacy,SG20018,2
500235,2025-11-03,PHM-0237,Pharmacy,PH10112,4
500236,2025-11-03,PHM-0238,Pharmacy,PH10248,10
500237,2025-11-03,PHM-0239,Pharmacy,PH10105,3
500238,2025-11-03,PHM-0240,Pharmacy,PH10316,2
500238,2025-11-03,PHM-0240,Pharmacy,PH10103,11
500239,2025-11-03,PHM-0241,Pharmacy,PH10420,9
500239,2025-11-03,PHM-0241,Pharmacy,PH10166,6
500240,2025-11-03,PHM-0243,Pharmacy,PH10191,2
500240,2025-11-03,PHM-0243,Pharmacy,PH10208,12
500240,2025-11-03,PHM-0243,Pharmacy,SG20041,5
500241,2025-11-03,PHM-0244,Pharmacy,PH10119,8
500242,2025-11-03,PHM-0245,Pharmacy,PH10079,6
500243,2025-11-03,PHM-0246,Pharmacy,PH10283,10
500243,2025-11-03,PHM-0246,Pharmacy,PH10004,10
500244,2025-11-03,PHM-0247,Pharmacy,PH10164,10
500245,2025-11-03,PHM-0248,Pharmacy,SG20034,9
500245,2025-11-03,PHM-0248,Pharmacy,PH10012,8
500246,2025-11-03,PHM-0249,Pharmacy,PH10020,4
500246,2025-11-03,PHM-0249,Pharmacy,PH10010,9
500247,2025-11-03,PHM-0250,Pharmacy,SG20011,2
500247,2025-11-03,PHM-0250,Pharmacy,PH10176,12
500248,2025-11-03,PHM-0251,Pharmacy,SG20017,5
500248,2025-11-03,PHM-0251,Pharmacy,SG20016,8
500249,2025-11-03,PHM-0252,Pharmacy,SG20016,4
500250,2025-11-03,PHM-0254,Pharmacy,SG20043,6
500250,2025-11-03,PHM-0254,Pharmacy,PH10427,10
500251,2025-11-03,PHM-0255,Pharmacy,PH10341,10
500251,2025-11-03,PHM-0255,Pharmacy,PH10496,2
500251,2025-11-03,PHM-0255,Pharmacy,PH10432,2
500252,2025-11-03,PHM-0256,Pharmacy,PH10440,6
500253,2025-11-03,PHM-0257,Pharmacy,PH10173,6
500254,2025-11-03,PHM-0258,Pharmacy,PH10095,10
500254,2025-11-03,PHM-0258,Pharmacy,PH10248,2
500255,2025-11-03,PHM-0259,Pharmacy,PH10236,8
500255,2025-11-03,PHM-0259,Pharmacy,SG20041,4
500256,2025-11-03,PHM-0260,Pharmacy,PH10187,7
500257,2025-11-04,DST-0001,Distributor,PH10462,220
500257,2025-11-04,DST-0001,Distributor,PH10466,157
500257,2025-11-04,DST-0001,Distributor,PH10343,53
500257,2025-11-04,DST-0001,Distributor,PH10193,240
500257,2025-11-04,DST-0001,Distributor,PH10394,40
500257,2025-11-04,DST-0001,Distributor,PH10183,360
500257,2025-11-04,DST-0001,Distributor,PH10145,840
500257,2025-11-04,DST-0001,Distributor,PH10257,194
500257,2025-11-04,DST-0001,Distributor,PH10105,360
500258,2025-11-04,DST-0002,Distributor,PH10159,224
500258,2025-11-04,DST-0002,Distributor,PH10476,96
500258,2025-11-04,DST-0002,Distributor,PH10119,1440
500258,2025-11-04,DST-0002,Distributor,SG20011,173
500258,2025-11-04,DST-0002,Distributor,PH10053,268
500258,2025-11-04,DST-0002,Distributor,PH10212,180
500258,2025-11-04,DST-0002,Distributor,PH10196,360
500258,2025-11-04,DST-0002,Distributor,PH10139,240
500259,2025-11-04,DST-0003,Distributor,SG20041,150
500259,2025-11-04,DST-0003,Distributor,SG20016,241
500259,2025-11-04,DST-0003,Distributor,PH10230,300
500259,2025-11-04,DST-0003,Distributor,PH10311,216
500259,2025-11-04,DST-0003,Distributor,PH10230,180
500259,2025-11-04,DST-0003,Distributor,PH10283,188
500259,2025-11-04,DST-0003,Distributor,PH10162,960
500259,2025-11-04,DST-0003,Distributor,SG20015,259
500259,2025-11-04,DST-0003,Distributor,PH10236,69
500259,2025-11-04,DST-0003,Distributor,PH10217,720
500259,2025-11-04,DST-0003,Distributor,PH10173,1440
500260,2025-11-04,DST-0004,Distributor,PH10462,274
500260,2025-11-04,DST-0004,Distributor,PH10072,480
500260,2025-11-04,DST-0004,Distributor,PH10206,600
500260,2025-11-04,DST-0004,Distributor,PH10043,360
500260,2025-11-04,DST-0004,Distributor,PH10196,290
500260,2025-11-04,DST-0004,Distributor,PH10520,97
500260,2025-11-04,DST-0004,Distributor,PH10432,800
500260,2025-11-04,DST-0004,Distributor,PH10521,36
500260,2025-11-04,DST-0004,Distributor,PH10355,180
500260,2025-11-04,DST-0004,Distributor,PH10213,43
500261,2025-11-04,DST-0005,Distributor,PH10503,1500
500261,2025-11-04,DST-0005,Distributor,PH10432,200
500261,2025-11-04,DST-0005,Distributor,PH10206,181
500261,2025-11-04,DST-0005,Distributor,PH10510,213
500261,2025-11-04,DST-0005,Distributor,PH10427,600
500261,2025-11-04,DST-0005,Distributor,PH10119,146
500261,2025-11-04,DST-0005,Distributor,PH10462,336
500261,2025-11-04,DST-0005,Distributor,PH10155,240
500262,2025-11-04,DST-0006,Distributor,PH10391,72
500262,2025-11-04,DST-0006,Distributor,PH10206,400
500262,2025-11-04,DST-0006,Distributor,PH10086,1200
500262,2025-11-04,DST-0006,Distributor,PH10032,232
500262,2025-11-04,DST-0006,Distributor,PH10217,146
500262,2025-11-04,DST-0006,Distributor,PH10197,120
500263,2025-11-04,DST-0007,Distributor,PH10109,180
500263,2025-11-04,DST-0007,Distributor,PH10001,240
500263,2025-11-04,DST-0007,Distributor,PH10426,100
500263,2025-11-04,DST-0007,Distributor,PH10311,147
500263,2025-11-04,DST-0007,Distributor,PH10335,252
500263,2025-11-04,DST-0007,Distributor,PH10130,240
500263,2025-11-04,DST-0007,Distributor,PH10194,125
500263,2025-11-04,DST-0007,Distributor,PH10432,200
500264,2025-11-04,DST-0008,Distributor,PH10196,60
500264,2025-11-04,DST-0008,Distributor,PH10522,96
500264,2025-11-04,DST-0008,Distributor,PH10427,190
500264,2025-11-04,DST-0008,Distributor,PH10307,1200
500264,2025-11-04,DST-0008,Distributor,PH10381,170
500264,2025-11-04,DST-0008,Distributor,PH10257,1680
500264,2025-11-04,DST-0008,Distributor,PH10462,69
500264,2025-11-04,DST-0008,Distributor,PH10193,100
500264,2025-11-04,DST-0008,Distributor,PH10323,600
500265,2025-11-04,DST-0009,Distributor,SG20016,280
500265,2025-11-04,DST-0009,Distributor,PH10244,165
500265,2025-11-04,DST-0009,Distributor,PH10206,255
500265,2025-11-04,DST-0009,Distributor,PH10427,91
500265,2025-11-04,DST-0009,Distributor,PH10355,36
500265,2025-11-04,DST-0009,Distributor,PH10392,12
500265,2025-11-04,DST-0009,Distributor,PH10049,1260
500266,2025-11-04,DST-0010,Distributor,PH10064,1440
500266,2025-11-04,DST-0010,Distributor,PH10317,271
500266,2025-11-04,DST-0010,Distributor,PH10086,240
500266,2025-11-04,DST-0010,Distributor,PH10015,900
500266,2025-11-04,DST-0010,Distributor,PH10270,1200
500266,2025-11-04,DST-0010,Distributor,SG20016,171
500266,2025-11-04,DST-0010,Distributor,SG20017,226
500266,2025-11-04,DST-0010,Distributor,PH10264,278
500266,2025-11-04,DST-0010,Distributor,PH10432,400
500267,2025-11-04,DST-0011,Distributor,PH10351,48
500267,2025-11-04,DST-0011,Distributor,PH10041,400
500267,2025-11-04,DST-0011,Distributor,PH10456,504
500267,2025-11-04,DST-0011,Distributor,PH10230,180
500267,2025-11-04,DST-0011,Distributor,PH10341,32
500267,2025-11-04,DST-0011,Distributor,PH10378,254
500267,2025-11-04,DST-0011,Distributor,PH10366,36
500267,2025-11-04,DST-0011,Distributor,PH10427,1200
500267,2025-11-04,DST-0011,Distributor,PH10440,300
500268,2025-11-04,DST-0012,Distributor,PH10346,78
500268,2025-11-04,DST-0012,Distributor,PH10071,1440
500268,2025-11-04,DST-0012,Distributor,PH10362,201
500268,2025-11-04,DST-0012,Distributor,PH10338,120
500268,2025-11-04,DST-0012,Distributor,PH10121,360
500268,2025-11-04,DST-0012,Distributor,PH10339,185
500268,2025-11-04,DST-0012,Distributor,PH10193,600
500268,2025-11-04,DST-0012,Distributor,PH10362,258
500268,2025-11-04,DST-0012,Distributor,PH10250,240
500268,2025-11-04,DST-0012,Distributor,PH10248,960
500269,2025-11-04,HSP-0001,Hospital,PH10093,78
500269,2025-11-04,HSP-0001,Hospital,PH10475,87
500269,2025-11-04,HSP-0001,Hospital,PH10334,115
500269,2025-11-04,HSP-0001,Hospital,PH10248,13
500269,2025-11-04,HSP-0001,Hospital,PH10334,12
500269,2025-11-04,HSP-0001,Hospital,PH10457,73
500269,2025-11-04,HSP-0001,Hospital,PH10257,88
500269,2025-11-04,HSP-0001,Hospital,PH10193,71
500269,2025-11-04,HSP-0001,Hospital,PH10218,54
500269,2025-11-04,HSP-0001,Hospital,PH10062,49
500269,2025-11-04,HSP-0001,Hospital,PH10232,31
500270,2025-11-04,HSP-0002,Hospital,PH10105,42
500270,2025-11-04,HSP-0002,Hospital,PH10004,107
500270,2025-11-04,HSP-0002,Hospital,SG20043,67
500270,2025-11-04,HSP-0002,Hospital,PH10367,78
500270,2025-11-04,HSP-0002,Hospital,SG20041,47
500270,2025-11-04,HSP-0002,Hospital,PH10245,53
500270,2025-11-04,HSP-0002,Hospital,PH10165,108
500271,2025-11-04,HSP-0003,Hospital,PH10215,30
500271,2025-11-04,HSP-0003,Hospital,PH10215,116
500271,2025-11-04,HSP-0003,Hospital,PH10457,47
500271,2025-11-04,HSP-0003,Hospital,PH10035,102
500271,2025-11-04,HSP-0003,Hospital,SG20011,110
500271,2025-11-04,HSP-0003,Hospital,SG20041,42
500271,2025-11-04,HSP-0003,Hospital,PH10338,79
500272,2025-11-04,HSP-0004,Hospital,PH10456,117
500272,2025-11-04,HSP-0004,Hospital,PH10462,37
500273,2025-11-04,HSP-0005,Hospital,PH10084,43
500273,2025-11-04,HSP-0005,Hospital,PH10308,107
500273,2025-11-04,HSP-0005,Hospital,PH10172,11
500273,2025-11-04,HSP-0005,Hospital,PH10351,84
500274,2025-11-04,HSP-0006,Hospital,PH10147,66
500274,2025-11-04,HSP-0006,Hospital,SG20011,110
500274,2025-11-04,HSP-0006,Hospital,PH10095,97
500274,2025-11-04,HSP-0006,Hospital,PH10206,94
500274,2025-11-04,HSP-0006,Hospital,PH10356,44
500274,2025-11-04,HSP-0006,Hospital,PH10510,27
500274,2025-11-04,HSP-0006,Hospital,PH10049,104
500275,2025-11-04,HSP-0007,Hospital,PH10093,42
500275,2025-11-04,HSP-0007,Hospital,PH10420,63
500275,2025-11-04,HSP-0007,Hospital,PH10462,37
500275,2025-11-04,HSP-0007,Hospital,PH10105,83
500275,2025-11-04,HSP-0007,Hospital,PH10193,45
500275,2025-11-04,HSP-0007,Hospital,PH10183,13
500275,2025-11-04,HSP-0007,Hospital,PH10494,80
500275,2025-11-04,HSP-0007,Hospital,PH10086,36
500276,2025-11-04,HSP-0008,Hospital,SG20027,47
500276,2025-11-04,HSP-0008,Hospital,PH10209,88
500276,2025-11-04,HSP-0008,Hospital,PH10270,115
500276,2025-11-04,HSP-0008,Hospital,SG20021,119
500276,2025-11-04,HSP-0008,Hospital,PH10493,43
500276,2025-11-04,HSP-0008,Hospital,PH10432,35
500277,2025-11-04,HSP-0009,Hospital,PH10253,16
500278,2025-11-04,HSP-0010,Hospital,PH10230,45
500278,2025-11-04,HSP-0010,Hospital,PH10119,32
500278,2025-11-04,HSP-0010,Hospital,PH10009,45
500279,2025-11-04,HSP-0011,Hospital,PH10462,25
500279,2025-11-04,HSP-0011,Hospital,PH10510,15
500279,2025-11-04,HSP-0011,Hospital,PH10522,60
500279,2025-11-04,HSP-0011,Hospital,PH10272,91
500280,2025-11-04,HSP-0012,Hospital,PH10248,33
500280,2025-11-04,HSP-0012,Hospital,PH10176,106
500280,2025-11-04,HSP-0012,Hospital,PH10148,46
500281,2025-11-04,HSP-0013,Hospital,PH10125,61
500281,2025-11-04,HSP-0013,Hospital,PH10364,29
500282,2025-11-04,HSP-0014,Hospital,PH10334,97
500282,2025-11-04,HSP-0014,Hospital,SG20062,86
500282,2025-11-04,HSP-0014,Hospital,SG20016,115
500282,2025-11-04,HSP-0014,Hospital,PH10468,109
500283,2025-11-04,HSP-0015,Hospital,PH10105,38
500283,2025-11-04,HSP-0015,Hospital,PH10236,26
500283,2025-11-04,HSP-0015,Hospital,SG20005,17
500283,2025-11-04,HSP-0015,Hospital,PH10196,36
500283,2025-11-04,HSP-0015,Hospital,PH10052,106
500283,2025-11-04,HSP-0015,Hospital,SG20060,61
500284,2025-11-04,HSP-0016,Hospital,PH10529,89
500284,2025-11-04,HSP-0016,Hospital,PH10362,47
500284,2025-11-04,HSP-0016,Hospital,PH10122,57
500284,2025-11-04,HSP-0016,Hospital,PH10248,22
500284,2025-11-04,HSP-0016,Hospital,PH10236,96
500284,2025-11-04,HSP-0016,Hospital,PH10196,93
500285,2025-11-04,HSP-0017,Hospital,PH10172,33
500285,2025-11-04,HSP-0017,Hospital,SG20011,105
500286,2025-11-04,HSP-0018,Hospital,PH10280,20
500286,2025-11-04,HSP-0018,Hospital,PH10121,53
500287,2025-11-04,HSP-0019,Hospital,PH10165,55
500287,2025-11-04,HSP-0019,Hospital,PH10131,110
500287,2025-11-04,HSP-0019,Hospital,PH10524,54
500288,2025-11-04,HSP-0020,Hospital,PH10196,70
500288,2025-11-04,HSP-0020,Hospital,PH10050,107
500288,2025-11-04,HSP-0020,Hospital,PH10209,57
500288,2025-11-04,HSP-0020,Hospital,PH10049,38
500288,2025-11-04,HSP-0020,Hospital,PH10318,50
500288,2025-11-04,HSP-0020,Hospital,PH10253,12
500289,2025-11-04,HSP-0021,Hospital,PH10309,102
500289,2025-11-04,HSP-0021,Hospital,PH10456,29
500289,2025-11-04,HSP-0021,Hospital,PH10130,97
500289,2025-11-04,HSP-0021,Hospital,PH10206,54
500289,2025-11-04,HSP-0021,Hospital,PH10524,118
500290,2025-11-04,HSP-0022,Hospital,PH10148,52
500290,2025-11-04,HSP-0022,Hospital,PH10416,112
500290,2025-11-04,HSP-0022,Hospital,PH10193,46
500291,2025-11-04,HSP-0023,Hospital,PH10359,47
500291,2025-11-04,HSP-0023,Hospital,PH10264,98
500291,2025-11-04,HSP-0023,Hospital,PH10401,76
500292,2025-11-04,HSP-0024,Hospital,SG20016,57
500292,2025-11-04,HSP-0024,Hospital,PH10262,40
500292,2025-11-04,HSP-0024,Hospital,PH10253,52
500292,2025-11-04,HSP-0024,Hospital,PH10164,29
500293,2025-11-04,HSP-0025,Hospital,SG20016,74
500293,2025-11-04,HSP-0025,Hospital,PH10230,119
500293,2025-11-04,HSP-0025,Hospital,PH10200,19
500293,2025-11-04,HSP-0025,Hospital,PH10095,115
500293,2025-11-04,HSP-0025,Hospital,PH10196,99
500293,2025-11-04,HSP-0025,Hospital,PH10502,75
500294,2025-11-04,HSP-0026,Hospital,SG20021,36
500294,2025-11-04,HSP-0026,Hospital,PH10066,25
500294,2025-11-04,HSP-0026,Hospital,PH10307,73
500295,2025-11-04,HSP-0027,Hospital,SG20016,51
500295,2025-11-04,HSP-0027,Hospital,PH10105,116
500296,2025-11-04,HSP-0028,Hospital,PH10197,37
500296,2025-11-04,HSP-0028,Hospital,PH10319,54
500296,2025-11-04,HSP-0028,Hospital,PH10427,19
500296,2025-11-04,HSP-0028,Hospital,PH10193,113
500296,2025-11-04,HSP-0028,Hospital,PH10035,102
500296,2025-11-04,HSP-0028,Hospital,PH10395,37
500296,2025-11-04,HSP-0028,Hospital,PH10494,16
500297,2025-11-04,HSP-0029,Hospital,SG20043,103
500298,2025-11-04,HSP-0030,Hospital,PH10171,14
500298,2025-11-04,HSP-0030,Hospital,PH10236,50
500298,2025-11-04,HSP-0030,Hospital,PH10282,64
500298,2025-11-04,HSP-0030,Hospital,PH10093,32
500298,2025-11-04,HSP-0030,Hospital,PH10432,84
500298,2025-11-04,HSP-0030,Hospital,PH10416,102
500299,2025-11-04,HSP-0031,Hospital,SG20010,55
500299,2025-11-04,HSP-0031,Hospital,PH10052,95
500300,2025-11-04,HSP-0032,Hospital,PH10148,91
500300,2025-11-04,HSP-0032,Hospital,SG20034,59
500300,2025-11-04,HSP-0032,Hospital,PH10462,85
500300,2025-11-04,HSP-0032,Hospital,PH10529,11
500301,2025-11-04,HSP-0033,Hospital,SG20016,99
500301,2025-11-04,HSP-0033,Hospital,SG20031,32
500302,2025-11-04,HSP-0034,Hospital,PH10166,33
500302,2025-11-04,HSP-0034,Hospital,PH10459,26
500302,2025-11-04,HSP-0034,Hospital,SG20016,93
500303,2025-11-04,HSP-0035,Hospital,PH10107,101
500304,2025-11-04,HSP-0036,Hospital,PH10398,118
500304,2025-11-04,HSP-0036,Hospital,SG20036,47
500304,2025-11-04,HSP-0036,Hospital,PH10406,65
500305,2025-11-04,HSP-0037,Hospital,PH10209,83
500305,2025-11-04,HSP-0037,Hospital,PH10403,99
500306,2025-11-04,HSP-0038,Hospital,PH10044,39
500306,2025-11-04,HSP-0038,Hospital,PH10225,107
500306,2025-11-04,HSP-0038,Hospital,PH10257,118
500306,2025-11-04,HSP-0038,Hospital,PH10400,74
500307,2025-11-04,PHM-0002,Pharmacy,PH10430,11
500307,2025-11-04,PHM-0002,Pharmacy,PH10230,7
500308,2025-11-04,PHM-0003,Pharmacy,SG20062,9
500309,2025-11-04,PHM-0004,Pharmacy,PH10230,11
500310,2025-11-04,PHM-0005,Pharmacy,PH10528,4
500311,2025-11-04,PHM-0007,Pharmacy,PH10094,5
500312,2025-11-04,PHM-0008,Pharmacy,PH10256,10
500313,2025-11-04,PHM-0009,Pharmacy,SG20021,5
500313,2025-11-04,PHM-0009,Pharmacy,PH10063,11
500313,2025-11-04,PHM-0009,Pharmacy,PH10217,11
500314,2025-11-04,PHM-0010,Pharmacy,SG20016,9
500314,2025-11-04,PHM-0010,Pharmacy,PH10230,5
500315,2025-11-04,PHM-0011,Pharmacy,PH10166,2
500315,2025-11-04,PHM-0011,Pharmacy,PH10502,7
500316,2025-11-04,PHM-0012,Pharmacy,PH10112,6
500316,2025-11-04,PHM-0012,Pharmacy,PH10528,11
500317,2025-11-04,PHM-0014,Pharmacy,PH10162,5
500317,2025-11-04,PHM-0014,Pharmacy,PH10230,5
500318,2025-11-04,PHM-0015,Pharmacy,PH10362,11
500318,2025-11-04,PHM-0015,Pharmacy,PH10257,10
