sku,batch,expiry_date,stock_type,qty_units,snapshot_date,description,principal,category,product_group,storage_condition,units_per_case,case_length_cm,case_width_cm,case_height_cm,case_cbm,case_weight_kg,unit_cost_nzd,ti,hi,cases_per_pallet,pallet_height_cm,pallet_weight_kg,pallet_cbm,cases,cbm,pallets,value_nzd,positions_naive,zone,positions,shelf_bins,months_to_expiry
PH10037,3727160,2028-02-17,Sample,58,2026-02-28,Montelukast 10mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,240.0,51.9,42.4,18.3,0.04027,7.05,14.42,4.0,4.0,16.0,88.2,137.8,0.64432,0.24166666666666667,0.009731916666666666,0.015104166666666667,836.36,1.0,Shelving,0.0,1,23.651315789473685
PH10038,3842489,2027-06-26,Saleable,4518,2026-02-28,Pantoprazole 20mg Tablets 10x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,60.0,33.3,39.5,26.9,0.03538,5.79,19.53,9.0,5.0,45.0,149.5,285.55,1.5921,75.3,2.664114,1.6733333333333333,88236.54000000001,2.0,Pallet racking,2.0,0,15.888157894736842
PH10039,3976009,2026-09-22,Saleable,31,2026-02-28,Atorvastatin 40mg Tablets 100s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,180.0,46.2,28.8,21.9,0.02914,8.23,4.35,8.0,3.0,24.0,80.69999999999999,222.52,0.69936,0.17222222222222222,0.005018555555555556,0.007175925925925926,134.85,1.0,Shelving,0.0,1,6.776315789473685
PH10039,3970961,2028-05-29,Saleable,19,2026-02-28,Atorvastatin 40mg Tablets 100s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,180.0,46.2,28.8,21.9,0.02914,8.23,4.35,8.0,3.0,24.0,80.69999999999999,222.52,0.69936,0.10555555555555556,0.003075888888888889,0.004398148148148148,82.64999999999999,1.0,Shelving,0.0,1,27.00657894736842
PH10039,3998321,2027-03-14,Saleable,3,2026-02-28,Atorvastatin 40mg Tablets 100s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,180.0,46.2,28.8,21.9,0.02914,8.23,4.35,8.0,3.0,24.0,80.69999999999999,222.52,0.69936,0.016666666666666666,0.00048566666666666664,0.0006944444444444445,13.049999999999999,1.0,Shelving,0.0,1,12.467105263157896
PH10040,4070258,2026-08-26,Saleable,1227,2026-02-28,Warfarin 5mg Tablets 30s,Arcadine Pharma,Pharma,Tablets,Below 25C,100.0,43.3,41.9,27.0,0.04899,11.04,13.85,4.0,3.0,12.0,96.0,157.48,0.58788,12.27,0.6011073,1.0225,16993.95,2.0,Pallet racking,2.0,0,5.8881578947368425
PH10040,4035649,2026-12-24,Saleable,1171,2026-02-28,Warfarin 5mg Tablets 30s,Arcadine Pharma,Pharma,Tablets,Below 25C,100.0,43.3,41.9,27.0,0.04899,11.04,13.85,4.0,3.0,12.0,96.0,157.48,0.58788,11.71,0.5736729,0.9758333333333334,16218.35,1.0,Pallet racking,1.0,0,9.835526315789474
PH10040,4015537,2028-10-01,Saleable,746,2026-02-28,Warfarin 5mg Tablets 30s,Arcadine Pharma,Pharma,Tablets,Below 25C,100.0,43.3,41.9,27.0,0.04899,11.04,13.85,4.0,3.0,12.0,96.0,157.48,0.58788,7.46,0.3654654,0.6216666666666667,10332.1,1.0,Pallet racking,1.0,0,31.11842105263158
PH10040,4067088,2028-02-27,Saleable,20,2026-02-28,Warfarin 5mg Tablets 30s,Arcadine Pharma,Pharma,Tablets,Below 25C,100.0,43.3,41.9,27.0,0.04899,11.04,13.85,4.0,3.0,12.0,96.0,157.48,0.58788,0.2,0.009798000000000001,0.016666666666666666,277.0,1.0,Shelving,0.0,1,23.980263157894736
PH10041,4148052,2027-08-09,Saleable,3056,2026-02-28,Amlodipine 5mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,100.0,56.8,32.1,19.7,0.03592,8.0,24.46,6.0,6.0,36.0,133.2,313.0,1.29312,30.56,1.0977152,0.8488888888888888,74749.76000000001,1.0,Pallet racking,1.0,0,17.335526315789476
PH10042,4213670,2028-12-24,Saleable,208,2026-02-28,Glimepiride 4mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,50.2,38.4,33.7,0.06496,15.47,8.54,2.0,4.0,8.0,149.8,148.76,0.51968,1.1555555555555554,0.07506488888888889,0.14444444444444443,1776.3199999999997,1.0,Shelving,0.0,1,33.881578947368425
PH10043,4345363,2027-08-15,Saleable,22116,2026-02-28,Atorvastatin 10mg Tablets 100s,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,36.9,35.6,16.2,0.02128,5.36,2.65,5.0,9.0,45.0,160.79999999999998,266.20000000000005,0.9576,122.86666666666666,2.6146026666666664,2.73037037037037,58607.4,3.0,Pallet racking,3.0,0,17.532894736842106
PH10043,4339744,2027-11-11,Saleable,6000,2026-02-28,Atorvastatin 10mg Tablets 100s,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,36.9,35.6,16.2,0.02128,5.36,2.65,5.0,9.0,45.0,160.79999999999998,266.20000000000005,0.9576,33.333333333333336,0.7093333333333334,0.7407407407407408,15900.0,1.0,Pallet racking,1.0,0,20.42763157894737
PH10045,4593078,2028-05-24,Saleable,6416,2026-02-28,Atorvastatin 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,43.5,36.9,34.6,0.05554,9.54,19.82,6.0,3.0,18.0,118.8,196.72,0.99972,26.733333333333334,1.4847693333333334,1.4851851851851852,127165.12,2.0,Pallet racking,2.0,0,26.842105263157897
PH10045,4514452,2028-07-04,Saleable,13852,2026-02-28,Atorvastatin 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,43.5,36.9,34.6,0.05554,9.54,19.82,6.0,3.0,18.0,118.8,196.72,0.99972,57.71666666666667,3.2055836666666666,3.2064814814814815,274546.64,4.0,Pallet racking,4.0,0,28.190789473684212
PH10045,4549077,2028-07-02,Saleable,3543,2026-02-28,Atorvastatin 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,43.5,36.9,34.6,0.05554,9.54,19.82,6.0,3.0,18.0,118.8,196.72,0.99972,14.7625,0.8199092499999999,0.8201388888888889,70222.26,1.0,Pallet racking,1.0,0,28.125
PH10045,4569970,2027-09-10,FOC,1190,2026-02-28,Atorvastatin 40mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,43.5,36.9,34.6,0.05554,9.54,19.82,6.0,3.0,18.0,118.8,196.72,0.99972,4.958333333333333,0.27538583333333333,0.27546296296296297,23585.8,1.0,Pallet racking,1.0,0,18.388157894736842
PH10046,4661778,2028-12-15,Saleable,712,2026-02-28,Warfarin 1mg Tablets 3x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,41.5,43.5,16.3,0.02943,6.21,20.66,2.0,7.0,14.0,129.10000000000002,111.94,0.41202,5.933333333333334,0.17461800000000002,0.4238095238095238,14709.92,1.0,Shelving,0.0,1,33.58552631578947
PH10046,4633726,2028-04-12,Saleable,101,2026-02-28,Warfarin 1mg Tablets 3x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,41.5,43.5,16.3,0.02943,6.21,20.66,2.0,7.0,14.0,129.10000000000002,111.94,0.41202,0.8416666666666667,0.02477025,0.06011904761904762,2086.66,1.0,Shelving,0.0,1,25.460526315789476
PH10046,4639417,2027-12-28,Sample,16,2026-02-28,Warfarin 1mg Tablets 3x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,41.5,43.5,16.3,0.02943,6.21,20.66,2.0,7.0,14.0,129.10000000000002,111.94,0.41202,0.13333333333333333,0.003924,0.009523809523809523,330.56,1.0,Shelving,0.0,1,21.973684210526315
PH10047,4756371,2027-03-03,Saleable,59,2026-02-28,Metformin 850mg Tablets 2x14,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,45.3,43.1,19.8,0.03866,11.06,4.14,4.0,7.0,28.0,153.6,334.68,1.08248,0.49166666666666664,0.01900783333333333,0.01755952380952381,244.26,1.0,Shelving,0.0,1,12.105263157894738
PH10047,4770578,2026-06-05,Saleable,144,2026-02-28,Metformin 850mg Tablets 2x14,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,45.3,43.1,19.8,0.03866,11.06,4.14,4.0,7.0,28.0,153.6,334.68,1.08248,1.2,0.046391999999999996,0.04285714285714286,596.16,1.0,Shelving,0.0,1,3.1907894736842106
PH10047,4792483,2027-09-28,Saleable,600,2026-02-28,Metformin 850mg Tablets 2x14,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,45.3,43.1,19.8,0.03866,11.06,4.14,4.0,7.0,28.0,153.6,334.68,1.08248,5.0,0.1933,0.17857142857142858,2484.0,1.0,Shelving,0.0,1,18.980263157894736
PH10048,4886953,2027-09-29,Saleable,9098,2026-02-28,Simvastatin 40mg Tablets 3x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,180.0,54.2,38.7,32.2,0.06754,13.01,3.27,4.0,4.0,16.0,143.8,233.16,1.08064,50.544444444444444,3.413771777777778,3.1590277777777778,29750.46,4.0,Pallet racking,4.0,0,19.013157894736842
PH10048,4810375,2026-06-09,Saleable,5518,2026-02-28,Simvastatin 40mg Tablets 3x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,180.0,54.2,38.7,32.2,0.06754,13.01,3.27,4.0,4.0,16.0,143.8,233.16,1.08064,30.655555555555555,2.070476222222222,1.9159722222222222,18043.86,2.0,Pallet racking,2.0,0,3.322368421052632
PH10049,4950249,2028-04-17,Saleable,42489,2026-02-28,Amlodipine 5mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,180.0,52.5,41.2,31.6,0.06835,17.57,8.64,4.0,2.0,8.0,78.2,165.56,0.5468,236.05,16.1340175,29.50625,367104.96,30.0,Pallet racking,30.0,0,25.625
PH10049,4954058,2028-09-18,Saleable,31546,2026-02-28,Amlodipine 5mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,180.0,52.5,41.2,31.6,0.06835,17.57,8.64,4.0,2.0,8.0,78.2,165.56,0.5468,175.25555555555556,11.97871722222222,21.906944444444445,272557.44,22.0,Pallet racking,22.0,0,30.690789473684212
PH10050,5016887,2027-08-29,Saleable,19900,2026-02-28,Escitalopram 10mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,53.0,44.3,22.0,0.05165,12.46,24.31,4.0,5.0,20.0,125.0,274.20000000000005,1.033,82.91666666666667,4.2826458333333335,4.145833333333334,483769.0,5.0,Pallet racking,5.0,0,17.99342105263158
PH10050,5080645,2028-01-30,Saleable,3326,2026-02-28,Escitalopram 10mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,53.0,44.3,22.0,0.05165,12.46,24.31,4.0,5.0,20.0,125.0,274.20000000000005,1.033,13.858333333333333,0.7157829166666666,0.6929166666666666,80855.06,1.0,Pallet racking,1.0,0,23.05921052631579
PH10050,5075407,2026-12-21,Saleable,362,2026-02-28,Escitalopram 10mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,53.0,44.3,22.0,0.05165,12.46,24.31,4.0,5.0,20.0,125.0,274.20000000000005,1.033,1.5083333333333333,0.07790541666666667,0.07541666666666666,8800.22,1.0,Shelving,0.0,1,9.736842105263158
PH10050,5011934,2025-08-08,Expired,1887,2026-02-28,Escitalopram 10mg Tablets 30s,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,53.0,44.3,22.0,0.05165,12.46,24.31,4.0,5.0,20.0,125.0,274.20000000000005,1.033,7.8625,0.406098125,0.393125,45872.97,1.0,Quarantine,0.0,0,-6.710526315789474
PH10051,5117286,2028-11-14,Saleable,7869,2026-02-28,Escitalopram 10mg Tablets 3x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,57.7,39.2,29.1,0.06582,17.87,11.21,4.0,4.0,16.0,131.4,310.92,1.05312,32.7875,2.15807325,2.04921875,88211.49,3.0,Pallet racking,3.0,0,32.56578947368421
PH10051,5137929,2028-02-04,Sample,157,2026-02-28,Escitalopram 10mg Tablets 3x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,57.7,39.2,29.1,0.06582,17.87,11.21,4.0,4.0,16.0,131.4,310.92,1.05312,0.6541666666666667,0.043057250000000005,0.04088541666666667,1759.97,1.0,Shelving,0.0,1,23.22368421052632
PH10053,5330974,2026-11-13,Saleable,1429,2026-02-28,Simvastatin 40mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,100.0,54.7,43.6,25.1,0.05986,11.02,23.17,4.0,3.0,12.0,90.3,157.24,0.71832,14.29,0.8553993999999999,1.1908333333333332,33109.93,2.0,Pallet racking,2.0,0,8.486842105263158
PH10053,5310457,2027-12-11,Saleable,178,2026-02-28,Simvastatin 40mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,100.0,54.7,43.6,25.1,0.05986,11.02,23.17,4.0,3.0,12.0,90.3,157.24,0.71832,1.78,0.1065508,0.14833333333333334,4124.26,1.0,Shelving,0.0,1,21.414473684210527
PH10053,5382081,2028-05-28,Saleable,1742,2026-02-28,Simvastatin 40mg Tablets 10x10,Halvora Healthcare,Pharma,Tablets,Below 25C,100.0,54.7,43.6,25.1,0.05986,11.02,23.17,4.0,3.0,12.0,90.3,157.24,0.71832,17.42,1.0427612,1.4516666666666669,40362.14,2.0,Pallet racking,2.0,0,26.97368421052632
PH10054,5442513,2027-09-08,Saleable,540,2026-02-28,Esomeprazole 40mg Tablets 30s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,180.0,57.5,44.2,32.8,0.08336,16.28,24.78,4.0,3.0,12.0,113.4,220.36,1.00032,3.0,0.25008,0.25,13381.2,1.0,Pallet racking,1.0,0,18.322368421052634
PH10055,5524081,2027-02-10,Saleable,2804,2026-02-28,Ibuprofen 200mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,120.0,30.7,30.0,33.6,0.03095,9.28,20.69,11.0,4.0,44.0,149.4,433.32,1.3618,23.366666666666667,0.7231983333333333,0.5310606060606061,58014.76,1.0,Pallet racking,1.0,0,11.414473684210527
PH10055,5544416,2028-01-16,Sample,56,2026-02-28,Ibuprofen 200mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,120.0,30.7,30.0,33.6,0.03095,9.28,20.69,11.0,4.0,44.0,149.4,433.32,1.3618,0.4666666666666667,0.014443333333333332,0.010606060606060607,1158.64,1.0,Shelving,0.0,1,22.59868421052632
PH10055,5560974,2026-12-18,Damaged,84,2026-02-28,Ibuprofen 200mg Tablets 100s,Dunmore Therapeutics,Pharma,Tablets,Below 25C,120.0,30.7,30.0,33.6,0.03095,9.28,20.69,11.0,4.0,44.0,149.4,433.32,1.3618,0.7,0.021664999999999997,0.015909090909090907,1737.96,1.0,Quarantine,0.0,0,9.638157894736842
PH10056,5630573,2028-01-13,Saleable,357,2026-02-28,Allopurinol 100mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,53.3,36.4,22.9,0.04443,7.21,3.94,3.0,3.0,9.0,83.69999999999999,89.89,0.3998699999999999,1.9833333333333334,0.0881195,0.22037037037037038,1406.58,1.0,Shelving,0.0,1,22.5
PH10056,5692186,2027-07-21,Saleable,1609,2026-02-28,Allopurinol 100mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,53.3,36.4,22.9,0.04443,7.21,3.94,3.0,3.0,9.0,83.69999999999999,89.89,0.3998699999999999,8.938888888888888,0.3971548333333333,0.9932098765432098,6339.46,1.0,Pallet racking,1.0,0,16.710526315789476
PH10057,5735686,2028-11-18,Saleable,11243,2026-02-28,Glimepiride 2mg Tablets 30s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,100.0,37.9,34.9,30.5,0.04034,10.87,21.5,6.0,2.0,12.0,76.0,155.44,0.48408,112.43,4.535426200000001,9.369166666666667,241724.5,10.0,Pallet racking,10.0,0,32.69736842105263
PH10058,5818035,2028-04-26,Saleable,6567,2026-02-28,Pantoprazole 40mg Tablets 100s,Corvane Pharma,Pharma,Tablets,Below 25C,120.0,43.2,37.1,33.4,0.05353,11.46,19.25,6.0,3.0,18.0,115.2,231.28000000000003,0.96354,54.725,2.92942925,3.040277777777778,126414.75,4.0,Pallet racking,4.0,0,25.92105263157895
PH10059,5926322,2027-09-15,Saleable,1554,2026-02-28,Telmisartan 80mg Tablets 30s,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,55.2,40.3,25.7,0.05717,11.86,2.49,4.0,5.0,20.0,143.5,262.2,1.1434,8.633333333333333,0.4935676666666666,0.43166666666666664,3869.4600000000005,1.0,Pallet racking,1.0,0,18.55263157894737
PH10060,6060129,2029-01-27,Saleable,427,2026-02-28,Paracetamol 500mg Tablets 3x10,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,58.5,34.4,21.0,0.04226,9.62,10.79,2.0,7.0,14.0,162.0,159.67999999999998,0.5916399999999999,2.3722222222222222,0.10025011111111111,0.16944444444444445,4607.33,1.0,Shelving,0.0,1,35.0
PH10060,6091384,2027-04-11,Saleable,1067,2026-02-28,Paracetamol 500mg Tablets 3x10,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,58.5,34.4,21.0,0.04226,9.62,10.79,2.0,7.0,14.0,162.0,159.67999999999998,0.5916399999999999,5.927777777777778,0.2505078888888889,0.4234126984126984,11512.929999999998,1.0,Pallet racking,1.0,0,13.388157894736842
PH10060,6070708,2027-03-03,Saleable,231,2026-02-28,Paracetamol 500mg Tablets 3x10,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,58.5,34.4,21.0,0.04226,9.62,10.79,2.0,7.0,14.0,162.0,159.67999999999998,0.5916399999999999,1.2833333333333334,0.05423366666666667,0.09166666666666667,2492.49,1.0,Shelving,0.0,1,12.105263157894738
PH10060,6085258,2026-06-25,Saleable,2036,2026-02-28,Paracetamol 500mg Tablets 3x10,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,58.5,34.4,21.0,0.04226,9.62,10.79,2.0,7.0,14.0,162.0,159.67999999999998,0.5916399999999999,11.311111111111112,0.4780075555555556,0.807936507936508,21968.44,1.0,Pallet racking,1.0,0,3.848684210526316
PH10061,6184080,2028-02-28,Saleable,744,2026-02-28,Simvastatin 40mg Tablets 30s,Arcadine Pharma,Pharma,Tablets,Below 25C,120.0,32.3,44.6,15.3,0.02204,4.98,20.07,6.0,7.0,42.0,122.1,234.16000000000005,0.92568,6.2,0.13664800000000002,0.14761904761904762,14932.08,1.0,Shelving,0.0,1,24.013157894736842
PH10062,6273200,2027-05-04,Saleable,6003,2026-02-28,Amlodipine 5mg Tablets 100s,Arcadine Pharma,Pharma,Tablets,Below 25C,60.0,49.9,39.1,16.9,0.03297,9.87,19.36,6.0,8.0,48.0,150.2,498.76,1.58256,100.05,3.2986484999999997,2.084375,116218.08,3.0,Pallet racking,3.0,0,14.144736842105264
PH10063,6336285,2026-12-04,Saleable,5952,2026-02-28,Simvastatin 40mg Tablets 2x14,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,240.0,54.2,44.2,29.4,0.07043,16.09,16.72,4.0,5.0,20.0,162.0,346.8,1.4086,24.8,1.7466640000000002,1.24,99517.43999999999,2.0,Pallet racking,2.0,0,9.177631578947368
PH10064,6433818,2026-09-01,Saleable,5728,2026-02-28,Telmisartan 80mg Tablets 3x10,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,48.7,25.0,18.0,0.02192,6.54,8.11,8.0,5.0,40.0,105.0,286.6,0.8767999999999999,23.866666666666667,0.5231573333333334,0.5966666666666667,46454.079999999994,1.0,Pallet racking,1.0,0,6.085526315789474
PH10065,6518841,2026-12-02,Saleable,2940,2026-02-28,Rosuvastatin 20mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,54.3,32.4,29.5,0.0519,11.84,21.07,4.0,5.0,20.0,162.5,261.8,1.038,16.333333333333332,0.8477,0.8166666666666667,61945.8,1.0,Pallet racking,1.0,0,9.111842105263158
PH10065,6584179,2028-08-08,Saleable,15303,2026-02-28,Rosuvastatin 20mg Tablets 2x14,Corvane Pharma,Pharma,Tablets,Below 25C,180.0,54.3,32.4,29.5,0.0519,11.84,21.07,4.0,5.0,20.0,162.5,261.8,1.038,85.01666666666667,4.412365,4.2508333333333335,322434.21,5.0,Pallet racking,5.0,0,29.342105263157897
PH10066,6683039,2028-11-14,Saleable,9157,2026-02-28,Atorvastatin 10mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,33.6,35.4,32.3,0.03842,7.09,3.7,6.0,2.0,12.0,79.6,110.08,0.46104,50.87222222222222,1.954510777777778,4.239351851851851,33880.9,5.0,Pallet racking,5.0,0,32.56578947368421
PH10066,6654994,2025-04-13,Expired,732,2026-02-28,Atorvastatin 10mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,180.0,33.6,35.4,32.3,0.03842,7.09,3.7,6.0,2.0,12.0,79.6,110.08,0.46104,4.066666666666666,0.15624133333333334,0.33888888888888885,2708.4,1.0,Quarantine,0.0,0,-10.55921052631579
PH10067,6714691,2026-07-13,Saleable,22347,2026-02-28,Montelukast 10mg Tablets 3x10,Arcadine Pharma,Pharma,Tablets,Below 25C,240.0,32.5,40.7,31.8,0.04206,11.95,23.33,6.0,2.0,12.0,78.6,168.39999999999998,0.5047200000000001,93.1125,3.9163117499999998,7.7593749999999995,521355.50999999995,8.0,Pallet racking,8.0,0,4.440789473684211
PH10067,6754393,2025-10-10,Expired,1787,2026-02-28,Montelukast 10mg Tablets 3x10,Arcadine Pharma,Pharma,Tablets,Below 25C,240.0,32.5,40.7,31.8,0.04206,11.95,23.33,6.0,2.0,12.0,78.6,168.39999999999998,0.5047200000000001,7.445833333333334,0.31317175,0.6204861111111112,41690.71,1.0,Quarantine,0.0,0,-4.6381578947368425
PH10068,6847912,2028-12-02,Saleable,3745,2026-02-28,Ciprofloxacin 250mg Tablets 10x10,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,46.1,37.6,34.1,0.05911,9.32,15.42,5.0,3.0,15.0,117.3,164.8,0.88665,31.208333333333332,1.8447245833333334,2.0805555555555553,57747.9,3.0,Pallet racking,3.0,0,33.15789473684211
PH10069,6959941,2027-07-18,Saleable,287,2026-02-28,Amlodipine 10mg Tablets 3x10,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,57.9,39.9,27.1,0.06261,14.68,18.99,4.0,2.0,8.0,69.2,142.44,0.50088,1.1958333333333333,0.074871125,0.14947916666666666,5450.129999999999,1.0,Shelving,0.0,1,16.611842105263158
PH10069,6917824,2028-01-03,Saleable,323,2026-02-28,Amlodipine 10mg Tablets 3x10,Halvora Healthcare,Pharma,Tablets,Below 25C,240.0,57.9,39.9,27.1,0.06261,14.68,18.99,4.0,2.0,8.0,69.2,142.44,0.50088,1.3458333333333334,0.08426262500000001,0.16822916666666668,6133.7699999999995,1.0,Shelving,0.0,1,22.17105263157895
PH10070,7051990,2026-09-12,Saleable,493,2026-02-28,Sertraline 50mg Tablets 30s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,100.0,46.8,40.3,34.3,0.06469,15.07,8.63,4.0,3.0,12.0,117.9,205.84,0.77628,4.93,0.3189217,0.41083333333333333,4254.59,1.0,Pallet racking,1.0,0,6.447368421052632
PH10070,7046831,2027-12-09,Saleable,1569,2026-02-28,Sertraline 50mg Tablets 30s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,100.0,46.8,40.3,34.3,0.06469,15.07,8.63,4.0,3.0,12.0,117.9,205.84,0.77628,15.69,1.0149861,1.3074999999999999,13540.470000000001,2.0,Pallet racking,2.0,0,21.348684210526315
PH10071,7137110,2027-09-14,Saleable,439,2026-02-28,Metformin 850mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,53.8,41.5,34.6,0.07725,12.3,13.41,3.0,3.0,9.0,118.8,135.7,0.69525,1.8291666666666666,0.141303125,0.20324074074074072,5886.99,1.0,Shelving,0.0,1,18.519736842105264
PH10071,7169527,2027-10-10,Saleable,931,2026-02-28,Metformin 850mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,53.8,41.5,34.6,0.07725,12.3,13.41,3.0,3.0,9.0,118.8,135.7,0.69525,3.879166666666667,0.299665625,0.4310185185185185,12484.710000000001,1.0,Pallet racking,1.0,0,19.375
PH10072,7213846,2027-01-13,Saleable,1393,2026-02-28,Azithromycin 250mg Tablets 3x10,Venrick Laboratories,Pharma,Tablets,Below 25C,120.0,44.3,29.4,35.0,0.04558,8.53,8.54,7.0,2.0,14.0,85.0,144.42,0.63812,11.608333333333333,0.5291078333333333,0.8291666666666666,11896.22,1.0,Pallet racking,1.0,0,10.493421052631579
PH10073,7338940,2028-04-06,Saleable,9293,2026-02-28,Esomeprazole 40mg Tablets 3x10,Halvora Healthcare,Pharma,Tablets,Below 25C,180.0,53.3,38.9,30.7,0.06365,13.7,19.04,4.0,4.0,16.0,137.8,244.2,1.0184,51.62777777777778,3.2861080555555557,3.2267361111111112,176938.72,4.0,Pallet racking,4.0,0,25.263157894736842
PH10074,7415624,2026-10-23,Saleable,6690,2026-02-28,Paracetamol 500mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,55.4,43.0,34.9,0.08314,15.96,2.12,4.0,4.0,16.0,154.6,280.36,1.33024,111.5,9.27011,6.96875,14182.800000000001,7.0,Pallet racking,7.0,0,7.796052631578948
PH10074,7432339,2026-08-23,Saleable,7268,2026-02-28,Paracetamol 500mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,55.4,43.0,34.9,0.08314,15.96,2.12,4.0,4.0,16.0,154.6,280.36,1.33024,121.13333333333334,10.071025333333335,7.570833333333334,15408.160000000002,8.0,Pallet racking,8.0,0,5.7894736842105265
PH10074,7438192,2026-12-18,Saleable,23,2026-02-28,Paracetamol 500mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,55.4,43.0,34.9,0.08314,15.96,2.12,4.0,4.0,16.0,154.6,280.36,1.33024,0.38333333333333336,0.03187033333333334,0.023958333333333335,48.760000000000005,1.0,Shelving,0.0,1,9.638157894736842
PH10074,7433813,2027-04-20,FOC,699,2026-02-28,Paracetamol 500mg Tablets 2x14,Halvora Healthcare,Pharma,Tablets,Below 25C,60.0,55.4,43.0,34.9,0.08314,15.96,2.12,4.0,4.0,16.0,154.6,280.36,1.33024,11.65,0.9685810000000001,0.728125,1481.88,1.0,Pallet racking,1.0,0,13.68421052631579
PH10075,7560568,2028-08-03,Saleable,40900,2026-02-28,Escitalopram 20mg Tablets 10x10,Corvane Pharma,Pharma,Tablets,Below 25C,240.0,34.3,40.6,31.1,0.04331,8.03,18.76,6.0,4.0,24.0,139.4,217.72,1.03944,170.41666666666666,7.380745833333333,7.100694444444444,767284.0000000001,8.0,Pallet racking,8.0,0,29.17763157894737
PH10076,7693327,2026-09-14,Saleable,1436,2026-02-28,Metformin 500mg Tablets 100s,Marwick Pharmaceuticals,Pharma,Tablets,Below 25C,120.0,35.5,40.1,16.0,0.02278,6.45,9.41,6.0,8.0,48.0,143.0,334.6,1.0934400000000002,11.966666666666667,0.2726006666666667,0.24930555555555556,13512.76,1.0,Pallet racking,1.0,0,6.5131578947368425
